spec,target_reached,target_gain_linear,target_ugbw_mhz,target_pm_deg,target_ibias_ma,output_gain_linear,output_gain_db,output_ibias_ma,output_pm_deg,output_ugbw_mhz,fom,gain_pass,ugbw_pass,pm_pass,ibias_pass,complete_pass
916,Yes,(392.0)450.80,(23.3)26.74,(75.0)75.0,(7.6)8.74,528.5990639999999,54.4625277956643,7.627528837984503,78.74,31.3644752243202,0.5220066666666665,Yes,Yes,Yes,Yes,Yes
917,Yes,(318.0)365.70,(16.3)18.75,(75.0)75.0,(0.6)0.64,423.48060000000004,52.53667039458924,0.5705254013143879,78.416,21.655726288058343,0.4731366666666665,Yes,Yes,Yes,Yes,Yes
918,Yes,(345.0)396.75,(20.0)23.06,(75.0)75.0,(6.4)7.32,453.651885,53.134454395675526,6.573687344342926,78.092,26.217461683140087,0.42426666666666674,Yes,Yes,Yes,Yes,Yes
919,Yes,(356.0)409.40,(13.2)15.19,(75.0)75.0,(6.8)7.77,462.147096,53.295604567980924,7.0655554450183455,77.768,17.004023433831215,0.3753966666666665,Yes,Yes,Yes,Yes,Yes
920,Yes,(371.0)426.65,(3.9)4.50,(75.0)75.0,(1.3)1.52,475.399029,53.541165806977745,1.1714770019393308,77.444,4.956223549746996,0.47652666666666676,Yes,Yes,Yes,Yes,Yes
921,Yes,(297.0)341.55,(5.8)6.70,(75.0)75.0,(8.9)10.27,375.59570399999996,51.49441232471617,8.049303310088527,77.12,7.257334137239343,0.4276566666666668,Yes,Yes,Yes,Yes,Yes
922,Yes,(286.0)328.90,(4.3)4.98,(75.0)75.0,(4.6)5.32,356.88938999999993,51.05067273927873,4.237131575407368,80.796,5.31108249809706,0.43212,Yes,Yes,Yes,Yes,Yes
923,Yes,(207.0)238.05,(20.0)22.96,(75.0)75.0,(5.9)6.82,254.837286,48.125259424550705,5.515792653086617,80.472,29.119187220406197,0.6032499999999998,Yes,Yes,Yes,Yes,Yes
924,Yes,(326.0)374.90,(1.6)1.88,(75.0)75.0,(5.1)5.86,395.871906,51.951093641909296,4.803679427472387,80.148,2.344674012713148,0.5543800000000001,Yes,Yes,Yes,Yes,Yes
925,Yes,(283.0)325.45,(14.3)16.44,(75.0)75.0,(9.6)11.09,397.491612,51.98655936925605,9.231719351744763,79.824,20.26154931225944,0.68551,Yes,Yes,Yes,Yes,Yes
926,Yes,(246.0)282.90,(9.9)11.33,(75.0)75.0,(0.1)0.16,341.398062,50.66522102889036,0.13885507271749384,79.5,13.763330966724089,0.6366400000000002,Yes,Yes,Yes,Yes,Yes
927,Yes,(324.0)372.60,(20.3)23.33,(75.0)75.0,(7.4)8.50,444.21372,52.95183936107365,7.280479306959038,79.176,27.921217107193446,0.5877700000000005,Yes,Yes,Yes,Yes,Yes
928,Yes,(254.0)292.10,(14.2)16.38,(75.0)75.0,(5.6)6.41,343.982802,50.73073459659285,5.573315644725511,78.852,19.30535185230941,0.5389000000000002,Yes,Yes,Yes,Yes,Yes
929,Yes,(290.0)333.50,(15.7)18.04,(75.0)75.0,(4.4)5.04,387.87384000000003,51.77380979531322,4.443239561781735,78.528,20.945982529947752,0.49002999999999997,Yes,Yes,Yes,Yes,Yes
930,Yes,(266.0)305.90,(3.1)3.53,(75.0)75.0,(5.9)6.78,351.313914,50.91390701256444,6.053536153530528,78.204,4.035260829819396,0.44115999999999994,Yes,Yes,Yes,Yes,Yes
931,Yes,(287.0)330.05,(8.4)9.69,(75.0)75.0,(9.3)10.64,374.23709399999996,51.46293664249392,9.633048503271654,77.88,10.90168253420849,0.3922899999999998,Yes,Yes,Yes,Yes,Yes
932,Yes,(271.0)311.65,(25.0)28.74,(75.0)75.0,(7.8)9.01,348.829845,50.85227269977018,8.265385545908273,77.556,31.83227014319216,0.34341999999999995,Yes,Yes,Yes,Yes,Yes
933,Yes,(352.0)404.80,(18.3)20.99,(75.0)75.0,(9.1)10.48,447.190656,53.00985440874646,8.169765299948434,77.232,22.87619650368207,0.4445500000000002,Yes,Yes,Yes,Yes,Yes
934,Yes,(379.0)435.85,(13.6)15.66,(75.0)75.0,(6.9)7.99,475.137519,53.53638651245964,6.328345834848058,80.908,16.786662478595055,0.44901333333333343,Yes,Yes,Yes,Yes,Yes
935,Yes,(270.0)310.50,(19.5)22.38,(75.0)75.0,(1.8)2.09,333.96138,50.47392493966514,1.6820792945435332,80.584,23.591432645706377,0.40014333333333346,Yes,Yes,Yes,Yes,Yes
936,Yes,(342.0)393.30,(20.8)23.87,(75.0)75.0,(8.2)9.40,417.28343399999994,52.408622874430904,7.669467941578546,80.26,29.99454898787158,0.5712733333333333,Yes,Yes,Yes,Yes,Yes
937,Yes,(202.0)232.30,(2.8)3.19,(75.0)75.0,(1.1)1.29,284.89271999999994,49.09362703293108,1.0718532962870118,79.936,3.9453935399467723,0.7024033333333333,Yes,Yes,Yes,Yes,Yes
938,No,(332.0)381.80,(24.3)27.99,(75.0)75.0,(6.6)7.60,305.97452,49.71370524308658,8.585200533390408,71.195,21.340046696095406,-0.6163533333333335,No,No,No,No,No
939,No,(248.0)285.20,(16.4)18.88,(75.0)75.0,(6.1)7.02,223.93904,47.00259624215593,9.536688854270384,71.6,14.05809736963997,-0.8747233333333335,No,No,No,No,No
940,No,(221.0)254.15,(11.8)13.57,(75.0)75.0,(3.3)3.78,195.44135,45.82032907680307,5.060337057181181,67.005,9.8627071630043,-0.9497600000000002,No,No,No,No,No
941,No,(261.0)300.15,(17.3)19.92,(75.0)75.0,(8.8)10.15,225.95291999999998,47.08035916222186,13.384826679627176,67.41,14.124393192790095,-0.9581300000000001,No,No,No,No,No
942,No,(384.0)441.60,(9.3)10.66,(75.0)75.0,(4.2)4.88,325.28255999999993,50.24521558480073,6.338625323515153,67.815,9.712123561665878,-0.7465000000000004,No,No,No,No,No
943,No,(304.0)349.60,(22.1)25.38,(75.0)75.0,(6.1)7.05,251.85183999999995,48.02290256219722,9.009608609404637,68.22,22.675503311767873,-0.7548700000000004,No,No,No,No,No
944,No,(325.0)373.75,(19.7)22.69,(75.0)75.0,(7.0)8.00,337.94474999999994,50.576914080615225,10.063106027728852,68.625,19.862303475273272,-0.5632400000000002,No,No,No,No,No
945,No,(342.0)393.30,(16.4)18.81,(75.0)75.0,(2.6)2.94,349.25039999999996,50.862738243766955,3.640468584266948,69.03,16.132641921308938,-0.57161,No,No,No,No,No
946,No,(394.0)453.10,(5.4)6.17,(75.0)75.0,(4.0)4.64,395.01257999999996,51.93221853721702,5.654983014990567,69.435,5.184139583219245,-0.5799799999999999,No,No,No,No,No
947,No,(261.0)300.15,(24.2)27.82,(75.0)75.0,(3.5)4.02,256.80834,48.192182471827664,4.8110862773743515,69.84,22.869920439580323,-0.5883500000000002,No,No,No,No,No
948,No,(376.0)432.40,(11.4)13.09,(75.0)75.0,(3.0)3.46,362.95655999999997,51.19709300313488,4.077323118751629,70.245,10.528238098467547,-0.5967199999999999,No,No,No,No,No
949,No,(321.0)369.15,(22.9)26.29,(75.0)75.0,(8.1)9.28,303.88427999999993,49.654164690257204,10.731877587083808,70.65,20.672619124005333,-0.6050900000000001,No,No,No,No,No
950,No,(365.0)419.75,(2.3)2.68,(75.0)75.0,(1.5)1.69,338.73824999999994,50.59728479064313,1.9186158474954236,71.055,2.0594899118395307,-0.6134600000000002,No,No,No,No,No
951,No,(382.0)439.30,(4.0)4.58,(75.0)75.0,(6.1)6.97,347.39843999999994,50.8165572781391,9.52923969938151,71.46,3.436388211709854,-0.8718300000000005,No,No,No,No,No
952,No,(325.0)373.75,(4.7)5.37,(75.0)75.0,(8.9)10.21,289.50674999999995,49.233173879651,13.738734524023313,71.865,3.9385753059438056,-0.8802000000000001,No,No,No,No,No
953,No,(314.0)361.10,(5.0)5.69,(75.0)75.0,(5.2)5.95,273.85823999999997,48.75051625513673,7.884864022987034,67.27,4.072617830924603,-0.955236666666667,No,No,No,No,No
954,No,(204.0)234.60,(8.7)10.06,(75.0)75.0,(8.4)9.71,174.12012,44.81697915584549,12.680846833382526,67.675,9.224455440344348,-0.743606666666667,No,No,No,No,No
955,No,(223.0)256.45,(18.0)20.73,(75.0)75.0,(5.5)6.35,186.18269999999998,45.39878648203732,8.163613657093602,68.08,18.64527549127187,-0.751976666666667,No,No,No,No,No
956,No,(275.0)316.25,(9.3)10.70,(75.0)75.0,(3.2)3.69,287.72425,49.17952933355622,4.66642611867977,68.485,9.434613031684345,-0.560346666666667,No,No,No,No,No
957,No,(256.0)294.40,(23.6)27.12,(75.0)75.0,(7.4)8.50,263.07583999999997,48.40161931546028,10.584956068323363,68.89,23.428062560327735,-0.5687166666666669,No,No,No,No,No
958,No,(303.0)348.45,(22.5)25.85,(75.0)75.0,(5.6)6.42,305.73003,49.70676197849686,7.858260701369185,69.295,21.871130183830864,-0.577086666666667,No,No,No,No,No
959,No,(377.0)433.55,(21.3)24.50,(75.0)75.0,(2.3)2.59,373.37325999999996,51.44286423421708,3.1183391553021735,69.7,20.29052322031414,-0.5854566666666667,No,No,No,No,No
960,No,(262.0)301.30,(7.0)8.07,(75.0)75.0,(2.2)2.50,254.59849999999994,48.117116812460985,2.963053591492765,70.105,6.5375816384738465,-0.5938266666666668,No,No,No,No,No
961,No,(278.0)319.70,(16.2)18.68,(75.0)75.0,(7.2)8.25,264.96736,48.46384757345692,9.598921813017816,70.51,14.80422006901084,-0.6021966666666667,No,No,No,No,No
962,No,(369.0)424.35,(14.2)16.35,(75.0)75.0,(6.9)7.93,344.82680999999997,50.7520204900613,9.070321610443964,70.915,12.670477232570889,-0.6105666666666668,No,No,No,No,No
963,No,(348.0)400.20,(4.0)4.60,(75.0)75.0,(9.2)10.60,318.71927999999997,50.06816671311129,11.909559423208398,71.32,3.485665916142493,-0.618936666666667,No,No,No,No,No
964,No,(294.0)338.10,(8.3)9.51,(75.0)75.0,(1.4)1.63,263.78562,48.42502233483083,2.199257703403709,71.725,7.027903069499653,-0.8773066666666667,No,No,No,No,No
965,No,(321.0)369.15,(13.8)15.87,(75.0)75.0,(7.1)8.20,282.0306,49.00592462668348,10.932366344689497,67.13,11.450546559010212,-0.9523433333333334,No,No,No,No,No
966,No,(341.0)392.15,(13.1)15.02,(75.0)75.0,(9.8)11.22,293.24977,49.3447536032862,14.72286181948915,67.535,10.567587142559097,-0.9607133333333333,No,No,No,No,No
967,No,(335.0)385.25,(5.0)5.80,(75.0)75.0,(1.9)2.14,281.84889999999996,49.00032688389672,2.7646365241080106,67.94,5.257000599475987,-0.7490833333333333,No,No,No,No,No
968,No,(288.0)331.20,(23.6)27.14,(75.0)75.0,(5.5)6.29,303.18048,49.634024724082465,8.002489693017539,68.345,24.09560074193002,-0.5574533333333332,No,No,No,No,No
969,No,(308.0)354.20,(4.7)5.41,(75.0)75.0,(6.4)7.37,318.49664,50.06209710158083,9.220202231750795,68.75,4.703337082018021,-0.5658233333333338,No,No,No,No,No
970,No,(390.0)448.50,(16.8)19.33,(75.0)75.0,(7.1)8.20,396.02549999999997,51.95446301915359,10.101213480846445,69.155,16.47467471074695,-0.5741933333333332,No,No,No,No,No
971,No,(340.0)391.00,(18.3)21.04,(75.0)75.0,(7.6)8.78,338.9188,50.60191320087294,10.63044315541876,69.56,17.555749892048247,-0.5825633333333337,No,No,No,No,No
972,No,(284.0)326.60,(15.5)17.85,(75.0)75.0,(5.7)6.52,277.80595999999997,48.87483117557308,7.761223206983006,69.965,14.577807527615754,-0.5909333333333335,No,No,No,No,No
973,No,(290.0)333.50,(21.2)24.40,(75.0)75.0,(5.9)6.75,278.2724,48.88940267342085,7.902854480866148,70.37,19.493289820525117,-0.5993033333333336,No,No,No,No,No
974,No,(379.0)435.85,(14.5)16.71,(75.0)75.0,(9.4)10.85,356.61247,51.04393050968078,12.479864112373201,70.775,13.046606668677224,-0.6076733333333333,No,No,No,No,No
975,No,(316.0)363.40,(20.8)23.93,(75.0)75.0,(7.1)8.20,291.44679999999994,49.291185825123584,9.267775964665546,71.18,18.25928521931503,-0.6160433333333336,No,No,No,No,No
976,No,(269.0)309.35,(1.7)1.93,(75.0)75.0,(6.8)7.79,243.08722999999995,47.715242896636134,10.596116432694346,71.585,1.440784252821844,-0.8744133333333336,No,No,No,No,No
977,No,(278.0)319.70,(2.1)2.40,(75.0)75.0,(8.9)10.29,246.04111999999998,47.82015390602889,13.78825741431499,71.99,1.7494525482868553,-0.8827833333333336,No,No,No,No,No
978,No,(264.0)303.60,(16.4)18.85,(75.0)75.0,(5.4)6.19,228.73223999999996,47.18654766181383,8.172301372908448,67.395,13.380394048645021,-0.9578200000000001,No,No,No,No,No
979,No,(259.0)297.85,(14.8)17.07,(75.0)75.0,(8.8)10.11,219.57501999999997,46.831658619638,13.129023007202557,67.8,15.564434377724973,-0.7461900000000002,No,No,No,No,No
980,No,(230.0)264.50,(16.6)19.12,(75.0)75.0,(4.3)4.92,190.7045,45.60721882181268,6.297628211842562,68.205,17.095106363965826,-0.7545600000000002,No,No,No,No,No
981,No,(384.0)441.60,(19.4)22.32,(75.0)75.0,(0.2)0.26,399.55968,52.03163313277082,0.3277688258340095,68.61,19.555537915607765,-0.5629300000000002,No,No,No,No,No
982,No,(249.0)286.35,(11.0)12.65,(75.0)75.0,(1.2)1.33,254.45060999999995,48.112069927084,1.6436954051874968,69.015,10.856867424664241,-0.5713000000000003,No,No,No,No,No
983,No,(280.0)322.00,(16.3)18.79,(75.0)75.0,(3.9)4.45,280.9128,48.97143057204987,5.422684778998969,69.42,15.791267771175331,-0.5796699999999999,No,No,No,No,No
984,No,(230.0)264.50,(13.0)14.90,(75.0)75.0,(0.6)0.72,226.4649,47.100017997389905,0.8615357332363786,69.825,12.255709924269507,-0.5880400000000001,No,No,No,No,No
985,No,(390.0)448.50,(16.1)18.46,(75.0)75.0,(0.7)0.76,376.73999999999995,51.52083466883985,0.8944367672692485,70.23,14.858972397201784,-0.5964100000000001,No,No,No,No,No
986,No,(337.0)387.55,(8.0)9.14,(75.0)75.0,(2.7)3.15,319.26368999999994,50.08299057690698,3.6513888442489604,70.635,7.1981633842463655,-0.6047800000000002,No,No,No,No,No
987,No,(395.0)454.25,(24.0)27.55,(75.0)75.0,(7.9)9.06,366.85229999999996,51.28982492503347,10.301533493434027,71.04,21.196941930587492,-0.61315,No,No,No,No,No
988,No,(376.0)432.40,(12.6)14.48,(75.0)75.0,(9.8)11.31,342.20135999999997,50.685634624225635,15.4642097840265,71.445,10.88088706616401,-0.8715200000000003,No,No,No,No,No
989,No,(247.0)284.05,(20.3)23.36,(75.0)75.0,(6.9)7.90,220.19555999999997,46.85617115311972,10.633128457597104,71.85,17.137852309724842,-0.8798900000000001,No,No,No,No,No
990,No,(249.0)286.35,(17.4)20.06,(75.0)75.0,(1.5)1.78,217.33964999999998,46.74277926689656,2.3639386996537946,67.255,14.356706087817763,-0.9549266666666668,No,No,No,No,No
991,No,(255.0)293.25,(8.1)9.36,(75.0)75.0,(0.7)0.82,217.8261,46.76219831710619,1.072749583846249,67.66,8.591909697138124,-0.7432966666666668,No,No,No,No,No
992,No,(389.0)447.35,(2.8)3.16,(75.0)75.0,(7.9)9.04,325.04451,50.23885670412031,11.631752986584498,68.065,2.8482827646535784,-0.7516666666666667,No,No,No,No,No
993,No,(323.0)371.45,(2.4)2.80,(75.0)75.0,(2.1)2.44,338.16808,50.58265223471422,3.0853292723542993,68.47,2.4738403112246523,-0.5600366666666671,No,No,No,No,No
994,No,(270.0)310.50,(11.6)13.28,(75.0)75.0,(5.5)6.28,277.6491,48.86992540089224,7.817062170314826,68.875,11.484047135908858,-0.5684066666666667,No,No,No,No,No
995,No,(385.0)442.75,(12.6)14.52,(75.0)75.0,(3.7)4.20,388.73449999999997,51.7930617153643,5.144334097632107,69.28,12.290711532636104,-0.5767766666666668,No,No,No,No,No
996,No,(350.0)402.50,(5.9)6.78,(75.0)75.0,(4.6)5.27,346.87449999999995,50.80344748912473,6.347685062975179,69.685,5.6209356767220395,-0.5851466666666666,No,No,No,No,No
997,No,(394.0)453.10,(15.6)17.89,(75.0)75.0,(6.2)7.13,383.14135999999996,51.66718072957111,8.446555550979534,70.09,14.513680041197379,-0.5935166666666669,No,No,No,No,No
998,No,(334.0)384.10,(8.5)9.78,(75.0)75.0,(6.8)7.81,318.57254,50.064166763863504,9.089928236635048,70.495,7.756118282071955,-0.6018866666666665,No,No,No,No,No
999,No,(352.0)404.80,(18.2)20.98,(75.0)75.0,(5.7)6.51,329.18335999999994,50.34875747595487,7.45142526789888,70.9,16.266681447744425,-0.610256666666667,No,No,No,No,No
summary,938/1000,,,,,,,,,,,,,,,
