spec,solution,target_gain_linear,target_ugbw_mhz,target_pm_deg,target_ibias_ma,output_gain_linear,output_gain_db,output_ugbw_mhz,output_pm_deg,output_ibias_ma,fom,gain_pass,ugbw_pass,pm_pass,ibias_pass,complete_pass,target_reached
818,9.0,(257.0)295.55,(8.0)9.25,(75.0)75.0,(6.2)7.07,264.263077,48.44073,10.698056,80.9854,5.722212,0.32181207310682497,No,Yes,Yes,Yes,No,No
818,10.0,(257.0)295.55,(8.0)9.25,(75.0)75.0,(6.2)7.07,359.980639,51.125583,13.145717,83.0792,6.001678,0.8987311145084456,Yes,Yes,Yes,Yes,Yes,Yes
819,1.0,(366.0)420.90,(2.1)2.36,(75.0)75.0,(7.8)8.99,593.981446,55.475458,3.121424,80.7,7.141651,1.0156135888124502,Yes,Yes,Yes,Yes,Yes,Yes
819,2.0,(366.0)420.90,(2.1)2.36,(75.0)75.0,(7.8)8.99,492.896839,53.855121,2.241138,82.6534,7.492555,0.3892926666433053,Yes,No,Yes,Yes,No,No
819,3.0,(366.0)420.90,(2.1)2.36,(75.0)75.0,(7.8)8.99,544.835057,54.725301,2.790878,85.3032,6.454885,0.8965345532183223,Yes,Yes,Yes,Yes,Yes,Yes
819,4.0,(366.0)420.90,(2.1)2.36,(75.0)75.0,(7.8)8.99,520.261863,54.32444,3.404093,83.6048,6.111502,1.1136618903410327,Yes,Yes,Yes,Yes,Yes,Yes
819,5.0,(366.0)420.90,(2.1)2.36,(75.0)75.0,(7.8)8.99,495.688669,53.90418,3.23882,81.9064,7.385561,0.8207889723915327,Yes,Yes,Yes,Yes,Yes,Yes
819,6.0,(366.0)420.90,(2.1)2.36,(75.0)75.0,(7.8)8.99,586.862974,55.370734,3.073547,80.208,7.042178,0.9829161200732047,Yes,Yes,Yes,Yes,Yes,Yes
819,7.0,(366.0)420.90,(2.1)2.36,(75.0)75.0,(7.8)8.99,562.28978,54.999204,2.908274,86.5096,6.698795,0.9767099367974047,Yes,Yes,Yes,Yes,Yes,Yes
819,8.0,(366.0)420.90,(2.1)2.36,(75.0)75.0,(7.8)8.99,376.520304,51.515768,2.730607,81.0106,7.271127,0.32302155547525396,No,Yes,Yes,Yes,No,No
819,9.0,(366.0)420.90,(2.1)2.36,(75.0)75.0,(7.8)8.99,513.143392,54.204775,3.356216,83.1128,7.629471,0.9009643559706149,Yes,Yes,Yes,Yes,Yes,Yes
819,10.0,(366.0)420.90,(2.1)2.36,(75.0)75.0,(7.8)8.99,488.570198,53.778539,3.190943,81.4144,7.286088,0.7880915060281483,Yes,Yes,Yes,Yes,Yes,Yes
820,1.0,(217.0)249.55,(5.8)6.66,(75.0)75.0,(6.2)7.08,337.888205,50.575461,8.349125,87.0352,5.358236,1.0116402522895012,Yes,Yes,Yes,Yes,Yes,Yes
820,2.0,(217.0)249.55,(5.8)6.66,(75.0)75.0,(6.2)7.08,323.318852,50.192621,7.882857,85.3368,5.087859,0.8987676020886397,Yes,Yes,Yes,Yes,Yes,Yes
820,3.0,(217.0)249.55,(5.8)6.66,(75.0)75.0,(6.2)7.08,308.749499,49.792125,9.61286,83.6384,4.817483,1.1158947736671225,Yes,Yes,Yes,Yes,Yes,Yes
820,4.0,(217.0)249.55,(5.8)6.66,(75.0)75.0,(6.2)7.08,294.180146,49.372267,9.146591,81.94,5.820664,0.8230218048263286,Yes,Yes,Yes,Yes,Yes,Yes
820,5.0,(217.0)249.55,(5.8)6.66,(75.0)75.0,(6.2)7.08,348.237043,50.837499,8.680323,80.2416,5.550288,0.9851490132890162,Yes,Yes,Yes,Yes,Yes,Yes
820,6.0,(217.0)249.55,(5.8)6.66,(75.0)75.0,(6.2)7.08,333.66769,50.466283,8.214054,86.5432,5.279912,0.9789427381637054,Yes,Yes,Yes,Yes,Yes,Yes
820,7.0,(217.0)249.55,(5.8)6.66,(75.0)75.0,(6.2)7.08,319.098337,50.078491,7.747786,84.8448,5.009536,0.8660699466263929,Yes,Yes,Yes,Yes,Yes,Yes
820,8.0,(217.0)249.55,(5.8)6.66,(75.0)75.0,(6.2)7.08,304.528984,49.672573,9.477789,83.1464,6.012716,0.9031972324925102,Yes,Yes,Yes,Yes,Yes,Yes
820,9.0,(217.0)249.55,(5.8)6.66,(75.0)75.0,(6.2)7.08,289.959632,49.246751,9.011521,81.448,5.74234,0.7903244449624106,Yes,Yes,Yes,Yes,Yes,Yes
820,10.0,(217.0)249.55,(5.8)6.66,(75.0)75.0,(6.2)7.08,344.016529,50.731586,8.545252,87.7496,5.471964,1.0591181698371,Yes,Yes,Yes,Yes,Yes,Yes
821,1.0,(399.0)458.85,(2.0)2.31,(75.0)75.0,(8.6)9.94,595.019473,55.490624,2.735222,85.3704,7.152075,0.9010006455504713,Yes,Yes,Yes,Yes,Yes,Yes
821,2.0,(399.0)458.85,(2.0)2.31,(75.0)75.0,(8.6)9.94,568.230663,55.090493,3.334803,83.672,6.772403,1.118127800263076,Yes,Yes,Yes,Yes,Yes,Yes
821,3.0,(399.0)458.85,(2.0)2.31,(75.0)75.0,(8.6)9.94,541.441853,54.671036,3.173204,81.9736,8.181107,0.8252547136013997,Yes,Yes,Yes,Yes,Yes,Yes
821,4.0,(399.0)458.85,(2.0)2.31,(75.0)75.0,(8.6)9.94,640.836793,56.134949,3.011606,80.2752,7.801435,0.9873820066567446,Yes,Yes,Yes,Yes,Yes,Yes
821,5.0,(399.0)458.85,(2.0)2.31,(75.0)75.0,(8.6)9.94,614.047983,55.764046,2.850008,86.5768,7.421763,0.9811759663787567,Yes,Yes,Yes,Yes,Yes,Yes
821,6.0,(399.0)458.85,(2.0)2.31,(75.0)75.0,(8.6)9.94,587.259172,55.376596,2.688409,84.8784,7.04209,0.8683029243668952,Yes,Yes,Yes,Yes,Yes,Yes
821,7.0,(399.0)458.85,(2.0)2.31,(75.0)75.0,(8.6)9.94,560.470362,54.971053,3.28799,83.18,8.450794,0.9054301329002686,Yes,Yes,Yes,Yes,Yes,Yes
821,8.0,(399.0)458.85,(2.0)2.31,(75.0)75.0,(8.6)9.94,533.681552,54.545644,3.126392,81.4816,8.071122,0.7925574259556134,Yes,Yes,Yes,Yes,Yes,Yes
821,9.0,(399.0)458.85,(2.0)2.31,(75.0)75.0,(8.6)9.94,633.076492,56.029124,2.964793,87.7832,7.69145,1.061350952139835,Yes,Yes,Yes,Yes,Yes,Yes
821,10.0,(399.0)458.85,(2.0)2.31,(75.0)75.0,(8.6)9.94,606.287682,55.653575,2.803195,86.0848,7.311777,0.9484783458451254,Yes,Yes,Yes,Yes,Yes,Yes
822,1.0,(366.0)420.90,(23.4)26.91,(75.0)75.0,(8.8)10.13,521.720282,54.348754,38.944283,83.7056,6.914898,1.1203606895725806,Yes,Yes,Yes,Yes,Yes,Yes
822,2.0,(366.0)420.90,(23.4)26.91,(75.0)75.0,(8.8)10.13,497.147087,53.929698,37.058923,82.0072,8.351649,0.8274878382229689,Yes,Yes,Yes,Yes,Yes,Yes
822,3.0,(366.0)420.90,(23.4)26.91,(75.0)75.0,(8.8)10.13,588.321393,55.392293,35.173562,80.3088,7.964418,0.9896149481268931,Yes,Yes,Yes,Yes,Yes,Yes
822,4.0,(366.0)420.90,(23.4)26.91,(75.0)75.0,(8.8)10.13,563.748199,55.021703,33.288202,86.6104,7.577186,0.9834088605421382,Yes,Yes,Yes,Yes,Yes,Yes
822,5.0,(366.0)420.90,(23.4)26.91,(75.0)75.0,(8.8)10.13,539.175005,54.634595,31.402841,84.912,7.189955,0.8705359704460626,Yes,Yes,Yes,Yes,Yes,Yes
822,6.0,(366.0)420.90,(23.4)26.91,(75.0)75.0,(8.8)10.13,514.60181,54.229426,38.398124,83.2136,8.626705,0.9076632220405465,Yes,Yes,Yes,Yes,Yes,Yes
822,7.0,(366.0)420.90,(23.4)26.91,(75.0)75.0,(8.8)10.13,490.028616,53.804429,36.512763,81.5152,8.239474,0.7947903319444707,Yes,Yes,Yes,Yes,Yes,Yes
822,8.0,(366.0)420.90,(23.4)26.91,(75.0)75.0,(8.8)10.13,581.202922,55.286556,34.627403,87.8168,7.852243,1.0635841456745334,Yes,Yes,Yes,Yes,Yes,Yes
822,9.0,(366.0)420.90,(23.4)26.91,(75.0)75.0,(8.8)10.13,556.629728,54.911328,32.742042,86.1184,7.465011,0.9507113542636398,Yes,Yes,Yes,Yes,Yes,Yes
822,10.0,(366.0)420.90,(23.4)26.91,(75.0)75.0,(8.8)10.13,532.056533,54.519156,39.737325,84.42,7.07778,1.167838503210088,Yes,Yes,Yes,Yes,Yes,Yes
823,1.0,(210.0)241.50,(13.4)15.37,(75.0)75.0,(7.3)8.40,285.527261,49.112952,21.193499,82.0408,6.925427,0.8297207883584903,Yes,Yes,Yes,Yes,Yes,Yes
823,2.0,(210.0)241.50,(13.4)15.37,(75.0)75.0,(7.3)8.40,337.840387,50.574231,20.116371,80.3424,6.604618,0.9918479547513714,Yes,Yes,Yes,Yes,Yes,Yes
823,3.0,(210.0)241.50,(13.4)15.37,(75.0)75.0,(7.3)8.40,323.741014,50.203954,19.039243,86.644,6.283809,0.985641791951706,Yes,Yes,Yes,Yes,Yes,Yes
823,4.0,(210.0)241.50,(13.4)15.37,(75.0)75.0,(7.3)8.40,309.64164,49.817187,17.962115,84.9456,5.962999,0.8727690774621555,Yes,Yes,Yes,Yes,Yes,Yes
823,5.0,(210.0)241.50,(13.4)15.37,(75.0)75.0,(7.3)8.40,295.542266,49.412392,21.9586,83.2472,7.153302,0.9098962089528098,Yes,Yes,Yes,Yes,Yes,Yes
823,6.0,(210.0)241.50,(13.4)15.37,(75.0)75.0,(7.3)8.40,281.442892,48.987806,20.881472,81.5488,6.832493,0.7970233753456906,Yes,Yes,Yes,Yes,Yes,Yes
823,7.0,(210.0)241.50,(13.4)15.37,(75.0)75.0,(7.3)8.40,333.756019,50.468582,19.804344,87.8504,6.511684,1.065817212546025,Yes,Yes,Yes,Yes,Yes,Yes
823,8.0,(210.0)241.50,(13.4)15.37,(75.0)75.0,(7.3)8.40,319.656645,50.093675,18.727216,86.152,6.190875,0.9529443789389063,Yes,Yes,Yes,Yes,Yes,Yes
823,9.0,(210.0)241.50,(13.4)15.37,(75.0)75.0,(7.3)8.40,305.557271,49.701852,22.723701,84.4536,5.870066,1.1700714977903495,Yes,Yes,Yes,Yes,Yes,Yes
823,10.0,(210.0)241.50,(13.4)15.37,(75.0)75.0,(7.3)8.40,291.457898,49.291517,21.646573,82.7552,7.060369,0.8771986809632285,Yes,Yes,Yes,Yes,Yes,Yes
824,1.0,(393.0)451.95,(24.7)28.45,(75.0)75.0,(8.9)10.27,632.766156,56.024865,37.263616,80.376,8.085644,0.994081034051263,Yes,Yes,Yes,Yes,Yes,Yes
824,2.0,(393.0)451.95,(24.7)28.45,(75.0)75.0,(8.9)10.27,606.380185,55.6549,35.270452,86.6776,7.693274,0.987874791358383,Yes,Yes,Yes,Yes,Yes,Yes
824,3.0,(393.0)451.95,(24.7)28.45,(75.0)75.0,(8.9)10.27,579.994214,55.268473,33.277289,84.9792,7.300903,0.8750020145410955,Yes,Yes,Yes,Yes,Yes,Yes
824,4.0,(393.0)451.95,(24.7)28.45,(75.0)75.0,(8.9)10.27,553.608243,54.864051,40.672555,83.2808,8.756722,0.9121291697891358,Yes,Yes,Yes,Yes,Yes,Yes
824,5.0,(393.0)451.95,(24.7)28.45,(75.0)75.0,(8.9)10.27,527.222273,54.439875,38.679391,81.5824,8.364351,0.7992563600348336,Yes,Yes,Yes,Yes,Yes,Yes
824,6.0,(393.0)451.95,(24.7)28.45,(75.0)75.0,(8.9)10.27,625.122552,55.919303,36.686227,87.884,7.971981,1.0680501173419537,Yes,Yes,Yes,Yes,Yes,Yes
824,7.0,(393.0)451.95,(24.7)28.45,(75.0)75.0,(8.9)10.27,598.736581,55.544716,34.693064,86.1856,7.57961,0.9551773405246655,Yes,Yes,Yes,Yes,Yes,Yes
824,8.0,(393.0)451.95,(24.7)28.45,(75.0)75.0,(8.9)10.27,572.35061,55.153243,42.08833,84.4872,7.187239,1.1723045435837436,Yes,Yes,Yes,Yes,Yes,Yes
824,9.0,(393.0)451.95,(24.7)28.45,(75.0)75.0,(8.9)10.27,545.964639,54.74329,40.095166,82.7888,8.643058,0.8794316838057694,Yes,Yes,Yes,Yes,Yes,Yes
824,10.0,(393.0)451.95,(24.7)28.45,(75.0)75.0,(8.9)10.27,643.864918,56.175895,38.102003,81.0904,8.250688,1.0415588095958719,Yes,Yes,Yes,Yes,Yes,Yes
825,1.0,(207.0)238.05,(14.0)16.14,(75.0)75.0,(4.9)5.61,319.666038,50.09393,20.028918,86.7112,4.211281,0.9901078570802502,Yes,Yes,Yes,Yes,Yes,Yes
825,2.0,(207.0)238.05,(14.0)16.14,(75.0)75.0,(4.9)5.61,305.768083,49.707843,18.898331,85.0128,3.996715,0.8772349874981031,Yes,Yes,Yes,Yes,Yes,Yes
825,3.0,(207.0)238.05,(14.0)16.14,(75.0)75.0,(4.9)5.61,291.870129,49.303793,23.093167,83.3144,4.792824,0.9143621101902893,Yes,Yes,Yes,Yes,Yes,Yes
825,4.0,(207.0)238.05,(14.0)16.14,(75.0)75.0,(4.9)5.61,291.605656,49.295919,20.598419,71.211,4.341608,0.6776416568593088,Yes,Yes,No,Yes,No,No
825,5.0,(207.0)238.05,(14.0)16.14,(75.0)75.0,(4.9)5.61,329.537971,50.358109,20.831992,87.9176,4.363691,1.0702831622261277,Yes,Yes,Yes,Yes,Yes,Yes
825,6.0,(207.0)238.05,(14.0)16.14,(75.0)75.0,(4.9)5.61,315.640017,49.983841,19.701405,86.2192,4.149125,0.9574102968447793,Yes,Yes,Yes,Yes,Yes,Yes
825,7.0,(207.0)238.05,(14.0)16.14,(75.0)75.0,(4.9)5.61,301.742063,49.592717,23.896241,84.5208,3.934558,1.1745375727393412,Yes,Yes,Yes,Yes,Yes,Yes
825,8.0,(207.0)238.05,(14.0)16.14,(75.0)75.0,(4.9)5.61,287.844109,49.183147,22.765653,82.8224,4.730667,0.8816646702874856,Yes,Yes,Yes,Yes,Yes,Yes
825,9.0,(207.0)238.05,(14.0)16.14,(75.0)75.0,(4.9)5.61,339.409905,50.61449,21.635066,81.124,4.516101,1.0437918049061368,Yes,Yes,Yes,Yes,Yes,Yes
825,10.0,(207.0)238.05,(14.0)16.14,(75.0)75.0,(4.9)5.61,325.511951,50.251339,20.504478,87.4256,4.301534,1.0375857223233242,Yes,Yes,Yes,Yes,Yes,Yes
826,1.0,(263.0)302.45,(7.1)8.14,(75.0)75.0,(4.9)5.67,388.837281,51.795358,9.545512,85.0464,4.041872,0.8794680947504387,Yes,Yes,Yes,Yes,Yes,Yes
826,2.0,(263.0)302.45,(7.1)8.14,(75.0)75.0,(4.9)5.67,371.179494,51.39168,11.661811,83.348,4.846122,0.9165951596001098,Yes,Yes,Yes,Yes,Yes,Yes
826,3.0,(263.0)302.45,(7.1)8.14,(75.0)75.0,(4.9)5.67,353.521707,50.968322,11.091428,81.6496,4.629361,0.8037223717063096,Yes,Yes,Yes,Yes,Yes,Yes
826,4.0,(263.0)302.45,(7.1)8.14,(75.0)75.0,(4.9)5.67,419.03767,52.445061,10.521046,87.9512,4.412601,1.0725161970112498,Yes,Yes,Yes,Yes,Yes,Yes
826,5.0,(263.0)302.45,(7.1)8.14,(75.0)75.0,(4.9)5.67,401.379883,52.071112,9.950663,86.2528,4.195841,0.9596432328214303,Yes,Yes,Yes,Yes,Yes,Yes
826,6.0,(263.0)302.45,(7.1)8.14,(75.0)75.0,(4.9)5.67,383.722096,51.680336,12.066963,84.5544,3.97908,1.1767705955805317,Yes,Yes,Yes,Yes,Yes,Yes
826,7.0,(263.0)302.45,(7.1)8.14,(75.0)75.0,(4.9)5.67,366.064309,51.271148,11.49658,82.856,4.78333,0.8838976326053947,Yes,Yes,Yes,Yes,Yes,Yes
826,8.0,(263.0)302.45,(7.1)8.14,(75.0)75.0,(4.9)5.67,431.580271,52.701232,10.926197,81.1576,4.566569,1.0460248414052629,Yes,Yes,Yes,Yes,Yes,Yes
826,9.0,(263.0)302.45,(7.1)8.14,(75.0)75.0,(4.9)5.67,413.922484,52.33838,10.355815,87.4592,4.349809,1.0398186667102034,Yes,Yes,Yes,Yes,Yes,Yes
826,10.0,(263.0)302.45,(7.1)8.14,(75.0)75.0,(4.9)5.67,396.264697,51.959708,9.785432,85.7608,4.133049,0.9269457025203838,Yes,Yes,Yes,Yes,Yes,Yes
827,1.0,(251.0)288.65,(19.1)21.94,(75.0)75.0,(8.9)10.22,354.576938,50.99421,31.45841,83.3816,6.899777,1.0988281788076553,Yes,Yes,Yes,Yes,Yes,Yes
827,2.0,(251.0)288.65,(19.1)21.94,(75.0)75.0,(8.9)10.22,337.72483,50.57126,29.921258,81.6832,8.348867,0.8059553088412293,Yes,Yes,Yes,Yes,Yes,Yes
827,3.0,(251.0)288.65,(19.1)21.94,(75.0)75.0,(8.9)10.22,400.251471,52.046659,28.384105,87.9848,7.95831,1.0747491311770616,Yes,Yes,Yes,Yes,Yes,Yes
827,4.0,(251.0)288.65,(19.1)21.94,(75.0)75.0,(8.9)10.22,383.399362,51.673028,26.846952,86.2864,7.567753,0.961876286846227,Yes,Yes,Yes,Yes,Yes,Yes
827,5.0,(251.0)288.65,(19.1)21.94,(75.0)75.0,(8.9)10.22,366.547254,51.282599,32.550274,84.588,7.177196,1.1790035057495407,Yes,Yes,Yes,Yes,Yes,Yes
827,6.0,(251.0)288.65,(19.1)21.94,(75.0)75.0,(8.9)10.22,349.695145,50.873792,31.013121,82.8896,8.626285,0.886130684586482,Yes,Yes,Yes,Yes,Yes,Yes
827,7.0,(251.0)288.65,(19.1)21.94,(75.0)75.0,(8.9)10.22,412.221787,52.302619,29.475968,81.1912,8.235728,1.0482578437200505,Yes,Yes,Yes,Yes,Yes,Yes
827,8.0,(251.0)288.65,(19.1)21.94,(75.0)75.0,(8.9)10.22,395.369678,51.940067,27.938816,87.4928,7.845171,1.042051711633011,Yes,Yes,Yes,Yes,Yes,Yes
827,9.0,(251.0)288.65,(19.1)21.94,(75.0)75.0,(8.9)10.22,378.517569,51.561721,26.401663,85.7944,7.454614,0.9291788673021762,Yes,Yes,Yes,Yes,Yes,Yes
827,10.0,(251.0)288.65,(19.1)21.94,(75.0)75.0,(8.9)10.22,361.665461,51.166141,32.104984,84.096,7.064058,1.146305942783463,Yes,Yes,Yes,Yes,Yes,Yes
828,1.0,(205.0)235.75,(5.6)6.42,(75.0)75.0,(4.5)5.13,276.103327,48.821433,8.770094,81.7168,4.196369,0.8081883873831732,Yes,Yes,Yes,Yes,Yes,Yes
828,2.0,(205.0)235.75,(5.6)6.42,(75.0)75.0,(4.5)5.13,327.170903,50.295493,8.320003,80.0184,4.000246,0.970315517015647,Yes,Yes,Yes,Yes,Yes,Yes
828,3.0,(205.0)235.75,(5.6)6.42,(75.0)75.0,(4.5)5.13,313.407229,49.92218,7.869912,86.32,3.804123,0.9641093133147873,Yes,Yes,Yes,Yes,Yes,Yes
828,4.0,(205.0)235.75,(5.6)6.42,(75.0)75.0,(4.5)5.13,299.643554,49.532099,9.539891,84.6216,3.608,1.181236431370311,Yes,Yes,Yes,Yes,Yes,Yes
828,5.0,(205.0)235.75,(5.6)6.42,(75.0)75.0,(4.5)5.13,285.87988,49.123672,9.0898,82.9232,4.335678,0.8883636921391126,Yes,Yes,Yes,Yes,Yes,Yes
828,6.0,(205.0)235.75,(5.6)6.42,(75.0)75.0,(4.5)5.13,336.947456,50.551244,8.639709,81.2248,4.139555,1.0504908217715865,Yes,Yes,Yes,Yes,Yes,Yes
828,7.0,(205.0)235.75,(5.6)6.42,(75.0)75.0,(4.5)5.13,323.183781,50.188991,8.189619,87.5264,3.943432,1.0442847694841797,Yes,Yes,Yes,Yes,Yes,Yes
828,8.0,(205.0)235.75,(5.6)6.42,(75.0)75.0,(4.5)5.13,309.420107,49.810971,7.739528,85.828,3.747309,0.9314118991166533,Yes,Yes,Yes,Yes,Yes,Yes
828,9.0,(205.0)235.75,(5.6)6.42,(75.0)75.0,(4.5)5.13,295.656432,49.415747,9.409507,84.1296,3.551186,1.1485390171721765,Yes,Yes,Yes,Yes,Yes,Yes
828,10.0,(205.0)235.75,(5.6)6.42,(75.0)75.0,(4.5)5.13,281.892758,49.001678,8.959416,82.4312,4.278865,0.855666083093962,Yes,Yes,Yes,Yes,Yes,Yes
829,1.0,(359.0)412.85,(9.6)11.00,(75.0)75.0,(0.7)0.84,573.424911,55.169531,14.264043,80.052,0.652304,0.9725480851871869,Yes,Yes,Yes,Yes,Yes,Yes
829,2.0,(359.0)412.85,(9.6)11.00,(75.0)75.0,(0.7)0.84,549.321696,54.796535,13.493219,86.3536,0.620354,0.9663418569495867,Yes,Yes,Yes,Yes,Yes,Yes
829,3.0,(359.0)412.85,(9.6)11.00,(75.0)75.0,(0.7)0.84,525.218481,54.4068,12.722396,84.6552,0.588404,0.8534690529338597,Yes,Yes,Yes,Yes,Yes,Yes
829,4.0,(359.0)412.85,(9.6)11.00,(75.0)75.0,(0.7)0.84,501.115266,53.998753,15.582394,82.9568,0.706948,0.8905969374203272,Yes,Yes,Yes,Yes,Yes,Yes
829,5.0,(359.0)412.85,(9.6)11.00,(75.0)75.0,(0.7)0.84,502.686573,54.025946,13.946418,71.4345,0.643123,0.6684191083521157,Yes,Yes,No,Yes,No,No
829,6.0,(359.0)412.85,(9.6)11.00,(75.0)75.0,(0.7)0.84,566.442586,55.063118,14.040747,87.56,0.643048,1.0465179051670002,Yes,Yes,Yes,Yes,Yes,Yes
829,7.0,(359.0)412.85,(9.6)11.00,(75.0)75.0,(0.7)0.84,542.33937,54.685423,13.269924,85.8616,0.611098,0.9336450987290855,Yes,Yes,Yes,Yes,Yes,Yes
829,8.0,(359.0)412.85,(9.6)11.00,(75.0)75.0,(0.7)0.84,518.236155,54.290554,16.129921,84.1632,0.579148,1.150772222426968,Yes,Yes,Yes,Yes,Yes,Yes
829,9.0,(359.0)412.85,(9.6)11.00,(75.0)75.0,(0.7)0.84,494.13294,53.876876,15.359098,82.4648,0.697693,0.8578988922547649,Yes,Yes,Yes,Yes,Yes,Yes
829,10.0,(359.0)412.85,(9.6)11.00,(75.0)75.0,(0.7)0.84,583.563475,55.321762,14.588275,80.7664,0.665743,1.020026088239038,Yes,Yes,Yes,Yes,Yes,Yes
830,1.0,(239.0)274.85,(19.7)22.70,(75.0)75.0,(6.6)7.57,366.021868,51.270141,27.871772,86.3872,5.623888,0.9685753650307974,Yes,Yes,Yes,Yes,Yes,Yes
830,2.0,(239.0)274.85,(19.7)22.70,(75.0)75.0,(6.6)7.57,349.975438,50.880751,26.281347,84.6888,5.334537,0.8557024657451806,Yes,Yes,Yes,Yes,Yes,Yes
830,3.0,(239.0)274.85,(19.7)22.70,(75.0)75.0,(6.6)7.57,333.929008,50.473083,32.182327,82.9904,6.408122,0.8928297430799632,Yes,Yes,Yes,Yes,Yes,Yes
830,4.0,(239.0)274.85,(19.7)22.70,(75.0)75.0,(6.6)7.57,317.882577,50.045335,30.591901,81.292,6.118771,0.7799567961055165,Yes,Yes,Yes,Yes,Yes,Yes
830,5.0,(239.0)274.85,(19.7)22.70,(75.0)75.0,(6.6)7.57,377.419897,51.536496,29.001476,87.5936,5.829419,1.0487506955542671,Yes,Yes,Yes,Yes,Yes,Yes
830,6.0,(239.0)274.85,(19.7)22.70,(75.0)75.0,(6.6)7.57,361.373467,51.159125,27.411051,85.8952,5.540068,0.9358777962686504,Yes,Yes,Yes,Yes,Yes,Yes
830,7.0,(239.0)274.85,(19.7)22.70,(75.0)75.0,(6.6)7.57,345.327037,50.764612,33.312031,84.1968,5.250716,1.1530050294013985,Yes,Yes,Yes,Yes,Yes,Yes
830,8.0,(239.0)274.85,(19.7)22.70,(75.0)75.0,(6.6)7.57,329.280607,50.351323,31.721605,82.4984,6.324302,0.8601321302673341,Yes,Yes,Yes,Yes,Yes,Yes
830,9.0,(239.0)274.85,(19.7)22.70,(75.0)75.0,(6.6)7.57,388.817927,51.794926,30.13118,80.8,6.03495,1.0222593630494183,Yes,Yes,Yes,Yes,Yes,Yes
830,10.0,(239.0)274.85,(19.7)22.70,(75.0)75.0,(6.6)7.57,372.771497,51.428854,28.540755,87.1016,5.745599,1.0160531304304683,Yes,Yes,Yes,Yes,Yes,Yes
831,1.0,(261.0)300.15,(21.8)25.05,(75.0)75.0,(0.2)0.26,382.537423,51.653479,29.030656,84.7224,0.180354,0.857935120800029,Yes,Yes,Yes,Yes,Yes,Yes
831,2.0,(261.0)300.15,(21.8)25.05,(75.0)75.0,(0.2)0.26,365.013916,51.246188,35.541147,83.024,0.216612,0.8950609751103693,Yes,Yes,Yes,Yes,Yes,Yes
831,3.0,(261.0)300.15,(21.8)25.05,(75.0)75.0,(0.2)0.26,347.490408,50.818856,33.786447,81.3256,0.206839,0.7821915677515049,Yes,Yes,Yes,Yes,Yes,Yes
831,4.0,(261.0)300.15,(21.8)25.05,(75.0)75.0,(0.2)0.26,412.508151,52.308651,32.031747,87.6272,0.197067,1.0509849198795078,Yes,Yes,Yes,Yes,Yes,Yes
831,5.0,(261.0)300.15,(21.8)25.05,(75.0)75.0,(0.2)0.26,394.984644,51.931604,30.277047,85.9288,0.187295,0.9381116053408438,Yes,Yes,Yes,Yes,Yes,Yes
831,6.0,(261.0)300.15,(21.8)25.05,(75.0)75.0,(0.2)0.26,377.461136,51.537445,36.787537,84.2304,0.177523,1.1552382592174568,Yes,Yes,Yes,Yes,Yes,Yes
831,7.0,(261.0)300.15,(21.8)25.05,(75.0)75.0,(0.2)0.26,359.937629,51.124545,35.032837,82.532,0.213781,0.8623641018543693,Yes,Yes,Yes,Yes,Yes,Yes
831,8.0,(261.0)300.15,(21.8)25.05,(75.0)75.0,(0.2)0.26,424.955372,52.566866,33.278137,80.8336,0.204009,1.0244907873157054,Yes,Yes,Yes,Yes,Yes,Yes
831,9.0,(261.0)300.15,(21.8)25.05,(75.0)75.0,(0.2)0.26,407.431864,52.2011,31.523437,87.1352,0.194236,1.0182880466235078,Yes,Yes,Yes,Yes,Yes,Yes
831,10.0,(261.0)300.15,(21.8)25.05,(75.0)75.0,(0.2)0.26,389.908357,51.819251,29.768737,85.4368,0.184464,0.9054147320848438,Yes,Yes,Yes,Yes,Yes,Yes
832,1.0,(232.0)266.80,(9.0)10.31,(75.0)75.0,(8.7)10.00,324.764968,50.231384,14.646113,83.0576,8.478996,0.8972957364889196,Yes,Yes,Yes,Yes,Yes,Yes
832,2.0,(232.0)266.80,(9.0)10.31,(75.0)75.0,(8.7)10.00,309.188517,49.804467,13.923726,81.3592,8.09682,0.7844228089561184,Yes,Yes,Yes,Yes,Yes,Yes
832,3.0,(232.0)266.80,(9.0)10.31,(75.0)75.0,(8.7)10.00,366.982066,51.292897,13.201339,87.6608,7.714643,1.0532166480803553,Yes,Yes,Yes,Yes,Yes,Yes
832,4.0,(232.0)266.80,(9.0)10.31,(75.0)75.0,(8.7)10.00,351.405615,50.916174,12.478952,85.9624,7.332466,0.9403438205379258,Yes,Yes,Yes,Yes,Yes,Yes
832,5.0,(232.0)266.80,(9.0)10.31,(75.0)75.0,(8.7)10.00,335.829164,50.522368,15.159235,84.264,6.950289,1.1574709887708066,Yes,Yes,Yes,Yes,Yes,Yes
832,6.0,(232.0)266.80,(9.0)10.31,(75.0)75.0,(8.7)10.00,320.252713,50.109856,14.436848,82.5656,8.368286,0.8645980937068453,Yes,Yes,Yes,Yes,Yes,Yes
832,7.0,(232.0)266.80,(9.0)10.31,(75.0)75.0,(8.7)10.00,378.046262,51.550899,13.714462,80.8672,7.986109,1.0267253631470779,Yes,Yes,Yes,Yes,Yes,Yes
