spec,solution,target_gain_linear,target_ugbw_mhz,target_pm_deg,target_ibias_ma,output_gain_linear,output_gain_db,output_ugbw_mhz,output_pm_deg,output_ibias_ma,fom,gain_pass,ugbw_pass,pm_pass,ibias_pass,complete_pass,target_reached,scalarized_value,preference,scalarization
723,2.0,260.0,20.23022137963714,75.0,7.139989891948921,402.655825,52.09868,28.9813,86.8224,6.178982,1.273478,Yes,Yes,Yes,Yes,Yes,Yes,0.432575,"[0.0, 1.0, 0.0, 0.0]",cosine
723,3.0,260.0,20.23022137963714,75.0,7.139989891948921,385.199458,51.713713,27.351395,85.124,5.865208,1.147071,Yes,Yes,Yes,Yes,Yes,Yes,0.134987,"[0.0, 0.0, 1.0, 0.0]",cosine
723,4.0,260.0,20.23022137963714,75.0,7.139989891948921,367.74309,51.31089,33.398858,83.4256,5.551433,1.400164,Yes,Yes,Yes,Yes,Yes,Yes,0.222487,"[0.0, 0.0, 0.0, 1.0]",cosine
723,5.0,260.0,20.23022137963714,75.0,7.139989891948921,350.286723,50.888474,31.768953,81.7272,6.715636,1.066757,Yes,Yes,Yes,Yes,Yes,Yes,0.648861,"[0.5, 0.5, 0.0, 0.0]",cosine
723,6.0,260.0,20.23022137963714,75.0,7.139989891948921,415.055355,52.36212,30.139048,80.0288,6.401861,1.2566,Yes,Yes,Yes,Yes,Yes,Yes,0.469107,"[0.5, 0.0, 0.5, 0.0]",cosine
723,7.0,260.0,20.23022137963714,75.0,7.139989891948921,397.598988,51.988905,28.509142,86.3304,6.088087,1.23686,Yes,Yes,Yes,Yes,Yes,Yes,0.478395,"[0.5, 0.0, 0.0, 0.5]",cosine
723,8.0,260.0,20.23022137963714,75.0,7.139989891948921,380.14262,51.598931,26.879237,84.632,5.774312,1.110453,Yes,Yes,Yes,Yes,Yes,Yes,0.323214,"[0.0, 0.5, 0.5, 0.0]",cosine
723,9.0,260.0,20.23022137963714,75.0,7.139989891948921,362.686253,51.190622,32.9267,82.9336,6.938515,1.156546,Yes,Yes,Yes,Yes,Yes,Yes,0.463733,"[0.0, 0.5, 0.0, 0.5]",cosine
723,10.0,260.0,20.23022137963714,75.0,7.139989891948921,427.454885,52.617806,31.296795,81.2352,6.62474,1.346389,Yes,Yes,Yes,Yes,Yes,Yes,0.109814,"[0.0, 0.0, 0.5, 0.5]",cosine
724,1.0,269.0,4.321564830482349,75.0,7.942058834954335,416.951211,52.401705,6.197852,86.856,6.880001,1.275979,Yes,Yes,Yes,Yes,Yes,Yes,0.550004,"[1.0, 0.0, 0.0, 0.0]",cosine
724,2.0,269.0,4.321564830482349,75.0,7.942058834954335,278.071621,48.883133,5.795158,81.2704,7.42614,0.523275,Yes,Yes,Yes,Yes,Yes,Yes,0.340986,"[0.0, 1.0, 0.0, 0.0]",cosine
724,3.0,269.0,4.321564830482349,75.0,7.942058834954335,380.829958,51.614622,7.141527,83.4592,6.181956,1.402665,Yes,Yes,Yes,Yes,Yes,Yes,0.112789,"[0.0, 0.0, 1.0, 0.0]",cosine
724,4.0,269.0,4.321564830482349,75.0,7.942058834954335,362.769331,51.192611,6.793348,81.7608,7.47694,1.069258,Yes,Yes,Yes,Yes,Yes,Yes,0.058564,"[0.0, 0.0, 0.0, 1.0]",cosine
724,5.0,269.0,4.321564830482349,75.0,7.942058834954335,429.779955,52.664923,6.445169,80.0624,7.127918,1.259101,Yes,Yes,Yes,Yes,Yes,Yes,0.770104,"[0.5, 0.5, 0.0, 0.0]",cosine
724,6.0,269.0,4.321564830482349,75.0,7.942058834954335,411.719329,52.292025,6.09699,86.364,6.778895,1.239361,Yes,Yes,Yes,Yes,Yes,Yes,0.4823,"[0.5, 0.0, 0.5, 0.0]",cosine
724,7.0,269.0,4.321564830482349,75.0,7.942058834954335,393.658702,51.902397,5.748811,84.6656,6.429873,1.112954,Yes,Yes,Yes,Yes,Yes,Yes,0.462319,"[0.5, 0.0, 0.0, 0.5]",cosine
724,8.0,269.0,4.321564830482349,75.0,7.942058834954335,375.598076,51.494467,7.040665,82.9672,7.724856,1.159047,Yes,Yes,Yes,Yes,Yes,Yes,0.520022,"[0.0, 0.5, 0.5, 0.0]",cosine
724,9.0,269.0,4.321564830482349,75.0,7.942058834954335,357.537449,51.066431,6.692486,81.2688,7.375834,1.03264,Yes,Yes,Yes,Yes,Yes,Yes,0.43835,"[0.0, 0.5, 0.0, 0.5]",cosine
724,10.0,269.0,4.321564830482349,75.0,7.942058834954335,424.548073,52.558537,6.344307,87.5704,7.026811,1.329149,Yes,Yes,Yes,Yes,Yes,Yes,0.200002,"[0.0, 0.0, 0.5, 0.5]",cosine
725,1.0,285.0,7.00007707813617,75.0,3.814405083490811,422.994969,52.526704,9.486466,85.1912,3.140009,1.152072,Yes,Yes,Yes,Yes,Yes,Yes,0.484193,"[1.0, 0.0, 0.0, 0.0]",cosine
725,2.0,285.0,7.00007707813617,75.0,3.814405083490811,403.860105,52.124619,11.579014,83.4928,2.972381,1.405165,Yes,Yes,Yes,Yes,Yes,Yes,0.654127,"[0.0, 1.0, 0.0, 0.0]",cosine
725,3.0,285.0,7.00007707813617,75.0,3.814405083490811,384.725241,51.703014,11.015033,81.7944,3.594335,1.071758,Yes,Yes,Yes,Yes,Yes,Yes,0.090592,"[0.0, 0.0, 1.0, 0.0]",cosine
725,4.0,285.0,7.00007707813617,75.0,3.814405083490811,455.721626,53.173993,10.451052,80.096,3.426706,1.261602,Yes,Yes,Yes,Yes,Yes,Yes,0.101641,"[0.0, 0.0, 0.0, 1.0]",cosine
725,5.0,285.0,7.00007707813617,75.0,3.814405083490811,436.586762,52.801411,9.887071,86.3976,3.259078,1.241861,Yes,Yes,Yes,Yes,Yes,Yes,0.667726,"[0.5, 0.5, 0.0, 0.0]",cosine
725,6.0,285.0,7.00007707813617,75.0,3.814405083490811,417.451898,52.412129,9.323089,84.6992,3.09145,1.115454,Yes,Yes,Yes,Yes,Yes,Yes,0.420068,"[0.5, 0.0, 0.5, 0.0]",cosine
725,7.0,285.0,7.00007707813617,75.0,3.814405083490811,398.317033,52.004578,11.415637,83.0008,3.713403,1.161547,Yes,Yes,Yes,Yes,Yes,Yes,0.299872,"[0.5, 0.0, 0.0, 0.5]",cosine
725,8.0,285.0,7.00007707813617,75.0,3.814405083490811,379.182169,51.576958,10.851656,81.3024,3.545775,1.03514,Yes,Yes,Yes,Yes,Yes,Yes,0.448484,"[0.0, 0.5, 0.5, 0.0]",cosine
725,9.0,285.0,7.00007707813617,75.0,3.814405083490811,450.178554,53.067696,10.287675,87.604,3.378147,1.33165,Yes,Yes,Yes,Yes,Yes,Yes,0.412967,"[0.0, 0.5, 0.0, 0.5]",cosine
725,10.0,285.0,7.00007707813617,75.0,3.814405083490811,431.04369,52.690426,9.723694,85.9056,3.210519,1.205243,Yes,Yes,Yes,Yes,Yes,Yes,0.214766,"[0.0, 0.0, 0.5, 0.5]",cosine
726,1.0,281.0,16.388296868906732,75.0,6.439178744199222,398.565131,52.009986,27.13444,83.5264,5.023338,1.407666,Yes,Yes,Yes,Yes,Yes,Yes,0.418381,"[1.0, 0.0, 0.0, 0.0]",cosine
726,2.0,281.0,16.388296868906732,75.0,6.439178744199222,379.698826,51.588785,25.81407,81.828,6.073271,1.074259,Yes,Yes,Yes,Yes,Yes,Yes,0.575153,"[0.0, 1.0, 0.0, 0.0]",cosine
726,3.0,281.0,16.388296868906732,75.0,6.439178744199222,449.698772,53.058434,24.4937,80.1296,5.790294,1.264102,Yes,Yes,Yes,Yes,Yes,Yes,0.068395,"[0.0, 0.0, 1.0, 0.0]",cosine
726,4.0,281.0,16.388296868906732,75.0,6.439178744199222,430.832467,52.686168,23.17333,86.4312,5.507318,1.244362,Yes,Yes,Yes,Yes,Yes,Yes,0.144717,"[0.0, 0.0, 0.0, 1.0]",cosine
726,5.0,281.0,16.388296868906732,75.0,6.439178744199222,411.966162,52.297231,21.852961,84.7328,5.224341,1.117955,Yes,Yes,Yes,Yes,Yes,Yes,0.565347,"[0.5, 0.5, 0.0, 0.0]",cosine
726,6.0,281.0,16.388296868906732,75.0,6.439178744199222,393.099857,51.890058,26.751949,83.0344,6.274274,1.164048,Yes,Yes,Yes,Yes,Yes,Yes,0.357836,"[0.5, 0.0, 0.5, 0.0]",cosine
726,7.0,281.0,16.388296868906732,75.0,6.439178744199222,374.233552,51.462854,25.43158,81.336,5.991297,1.037641,Yes,Yes,Yes,Yes,Yes,Yes,0.283796,"[0.5, 0.0, 0.0, 0.5]",cosine
726,8.0,281.0,16.388296868906732,75.0,6.439178744199222,444.233497,52.952226,24.11121,87.6376,5.70832,1.334151,Yes,Yes,Yes,Yes,Yes,Yes,0.452369,"[0.0, 0.5, 0.5, 0.0]",cosine
726,9.0,281.0,16.388296868906732,75.0,6.439178744199222,425.367192,52.57528,22.79084,85.9392,5.425344,1.207744,Yes,Yes,Yes,Yes,Yes,Yes,0.387583,"[0.0, 0.5, 0.0, 0.5]",cosine
726,10.0,281.0,16.388296868906732,75.0,6.439178744199222,406.500887,52.18123,27.689829,84.2408,5.142367,1.460837,Yes,Yes,Yes,Yes,Yes,Yes,0.22953,"[0.0, 0.0, 0.5, 0.5]",cosine
727,1.0,338.0,21.97880668125369,75.0,7.735371667100944,457.168533,53.201527,34.655009,81.8616,7.302533,1.07676,Yes,Yes,Yes,Yes,Yes,Yes,0.35257,"[1.0, 0.0, 0.0, 0.0]",cosine
727,2.0,338.0,21.97880668125369,75.0,7.735371667100944,541.367756,54.669848,32.884224,80.1632,6.962593,1.266603,Yes,Yes,Yes,Yes,Yes,Yes,0.496179,"[0.0, 1.0, 0.0, 0.0]",cosine
727,3.0,338.0,21.97880668125369,75.0,7.735371667100944,518.674478,54.297898,31.113438,86.4648,6.622654,1.246863,Yes,Yes,Yes,Yes,Yes,Yes,0.152864,"[0.0, 0.0, 1.0, 0.0]",cosine
727,4.0,338.0,21.97880668125369,75.0,7.735371667100944,495.9812,53.909304,29.342653,84.7664,6.282715,1.120456,Yes,Yes,Yes,Yes,Yes,Yes,0.187794,"[0.0, 0.0, 0.0, 1.0]",cosine
727,5.0,338.0,21.97880668125369,75.0,7.735371667100944,473.287922,53.502508,35.912825,83.068,7.543997,1.166549,Yes,Yes,Yes,Yes,Yes,Yes,0.731315,"[0.5, 0.5, 0.0, 0.0]",cosine
727,6.0,338.0,21.97880668125369,75.0,7.735371667100944,450.594645,53.075721,34.14204,81.3696,7.204058,1.040142,Yes,Yes,Yes,Yes,Yes,Yes,0.295605,"[0.5, 0.0, 0.5, 0.0]",cosine
727,7.0,338.0,21.97880668125369,75.0,7.735371667100944,534.793867,54.563728,32.371255,87.6712,6.864118,1.336652,Yes,Yes,Yes,Yes,Yes,Yes,0.491342,"[0.5, 0.0, 0.0, 0.5]",cosine
727,8.0,338.0,21.97880668125369,75.0,7.735371667100944,512.100589,54.187106,30.600469,85.9728,6.524179,1.210245,Yes,Yes,Yes,Yes,Yes,Yes,0.38083,"[0.0, 0.5, 0.5, 0.0]",cosine
727,9.0,338.0,21.97880668125369,75.0,7.735371667100944,489.407311,53.793409,37.170641,84.2744,6.184239,1.463338,Yes,Yes,Yes,Yes,Yes,Yes,0.630547,"[0.0, 0.5, 0.0, 0.5]",cosine
727,10.0,338.0,21.97880668125369,75.0,7.735371667100944,466.714034,53.381017,35.399856,82.576,7.445522,1.129931,Yes,Yes,Yes,Yes,Yes,Yes,0.097923,"[0.0, 0.0, 0.5, 0.5]",cosine
728,1.0,220.0,14.308977890186348,75.0,6.269034295387647,352.66176,50.947167,21.431596,80.1968,5.648196,1.269104,Yes,Yes,Yes,Yes,Yes,Yes,0.603008,"[1.0, 0.0, 0.0, 0.0]",cosine
728,2.0,220.0,14.308977890186348,75.0,6.269034295387647,337.890988,50.575532,20.278752,86.4984,5.372697,1.249363,Yes,Yes,Yes,Yes,Yes,Yes,0.417205,"[0.0, 1.0, 0.0, 0.0]",cosine
728,3.0,220.0,14.308977890186348,75.0,6.269034295387647,323.120215,50.187283,19.125909,84.8,5.097197,1.122957,Yes,Yes,Yes,Yes,Yes,Yes,0.130667,"[0.0, 0.0, 1.0, 0.0]",cosine
728,4.0,220.0,14.308977890186348,75.0,6.269034295387647,308.349443,49.780863,23.403322,83.1016,6.119387,1.16905,Yes,Yes,Yes,Yes,Yes,Yes,0.023871,"[0.0, 0.0, 0.0, 1.0]",cosine
728,5.0,220.0,14.308977890186348,75.0,6.269034295387647,293.57867,49.35449,22.250479,81.4032,5.843888,1.042643,Yes,Yes,Yes,Yes,Yes,Yes,0.628936,"[0.5, 0.5, 0.0, 0.0]",cosine
728,6.0,220.0,14.308977890186348,75.0,6.269034295387647,348.382898,50.841137,21.097635,87.7048,5.568388,1.339152,Yes,Yes,Yes,Yes,Yes,Yes,0.53242,"[0.5, 0.0, 0.5, 0.0]",cosine
728,7.0,220.0,14.308977890186348,75.0,6.269034295387647,333.612125,50.464837,19.944791,86.0064,5.292889,1.212745,Yes,Yes,Yes,Yes,Yes,Yes,0.475266,"[0.5, 0.0, 0.0, 0.5]",cosine
728,8.0,220.0,14.308977890186348,75.0,6.269034295387647,318.841353,50.071493,24.222205,84.308,5.017389,1.465838,Yes,Yes,Yes,Yes,Yes,Yes,0.577639,"[0.0, 0.5, 0.5, 0.0]",cosine
728,9.0,220.0,14.308977890186348,75.0,6.269034295387647,304.07058,49.659488,23.069361,82.6096,6.039579,1.132432,Yes,Yes,Yes,Yes,Yes,Yes,0.458793,"[0.0, 0.5, 0.0, 0.5]",cosine
728,10.0,220.0,14.308977890186348,75.0,6.269034295387647,358.874808,51.098859,21.916518,80.9112,5.76408,1.322275,Yes,Yes,Yes,Yes,Yes,Yes,0.112687,"[0.0, 0.0, 0.5, 0.5]",cosine
729,1.0,235.0,3.4621535619618244,75.0,5.97984827196102,361.241148,51.155944,4.912099,86.532,5.130057,1.251864,Yes,Yes,Yes,Yes,Yes,Yes,0.537196,"[1.0, 0.0, 0.0, 0.0]",cosine
729,2.0,235.0,3.4621535619618244,75.0,5.97984827196102,345.463278,50.768038,4.633161,84.8336,4.867266,1.125457,Yes,Yes,Yes,Yes,Yes,Yes,0.338231,"[0.0, 1.0, 0.0, 0.0]",cosine
729,3.0,235.0,3.4621535619618244,75.0,5.97984827196102,329.685407,50.361994,5.66811,83.1352,5.842303,1.171551,Yes,Yes,Yes,Yes,Yes,Yes,0.108469,"[0.0, 0.0, 1.0, 0.0]",cosine
729,4.0,235.0,3.4621535619618244,75.0,5.97984827196102,313.907536,49.936035,5.389171,81.4368,5.579512,1.045143,Yes,Yes,Yes,Yes,Yes,Yes,0.066948,"[0.0, 0.0, 0.0, 1.0]",cosine
729,5.0,235.0,3.4621535619618244,75.0,5.97984827196102,372.448416,51.421323,5.110233,87.7384,5.316721,1.341653,Yes,Yes,Yes,Yes,Yes,Yes,0.75018,"[0.5, 0.5, 0.0, 0.0]",cosine
729,6.0,235.0,3.4621535619618244,75.0,5.97984827196102,356.670545,51.045345,4.831295,86.04,5.05393,1.215246,Yes,Yes,Yes,Yes,Yes,Yes,0.470189,"[0.5, 0.0, 0.5, 0.0]",cosine
729,7.0,235.0,3.4621535619618244,75.0,5.97984827196102,340.892674,50.652353,5.866244,84.3416,4.791139,1.468339,Yes,Yes,Yes,Yes,Yes,Yes,0.45919,"[0.5, 0.0, 0.0, 0.5]",cosine
729,8.0,235.0,3.4621535619618244,75.0,5.97984827196102,325.114804,50.240735,5.587306,82.6432,5.766177,1.134932,Yes,Yes,Yes,Yes,Yes,Yes,0.5061,"[0.0, 0.5, 0.5, 0.0]",cosine
729,9.0,235.0,3.4621535619618244,75.0,5.97984827196102,383.655683,51.678833,5.308367,80.9448,5.503386,1.324775,Yes,Yes,Yes,Yes,Yes,Yes,0.43341,"[0.0, 0.5, 0.0, 0.5]",cosine
729,10.0,235.0,3.4621535619618244,75.0,5.97984827196102,367.877813,51.314072,5.029429,87.2464,5.240595,1.305035,Yes,Yes,Yes,Yes,Yes,Yes,0.202876,"[0.0, 0.0, 0.5, 0.5]",cosine
730,1.0,238.0,21.301414641602523,75.0,0.5748077195398671,350.189571,50.886064,28.540163,84.8672,0.468361,1.127959,Yes,Yes,Yes,Yes,Yes,Yes,0.471385,"[1.0, 0.0, 0.0, 0.0]",cosine
730,2.0,238.0,21.301414641602523,75.0,0.5748077195398671,334.21028,50.480396,34.90784,83.1688,0.562086,1.174051,Yes,Yes,Yes,Yes,Yes,Yes,0.638757,"[0.0, 1.0, 0.0, 0.0]",cosine
730,3.0,238.0,21.301414641602523,75.0,0.5748077195398671,318.23099,50.054849,33.191631,81.4704,0.536826,1.047643,Yes,Yes,Yes,Yes,Yes,Yes,0.086272,"[0.0, 0.0, 1.0, 0.0]",cosine
730,4.0,238.0,21.301414641602523,75.0,0.5748077195398671,377.5192,51.538781,31.475422,87.772,0.511565,1.344154,Yes,Yes,Yes,Yes,Yes,Yes,0.110024,"[0.0, 0.0, 0.0, 1.0]",cosine
730,5.0,238.0,21.301414641602523,75.0,0.5748077195398671,361.539909,51.163125,29.759213,86.0736,0.486304,1.217748,Yes,Yes,Yes,Yes,Yes,Yes,0.647801,"[0.5, 0.5, 0.0, 0.0]",cosine
730,6.0,238.0,21.301414641602523,75.0,0.5748077195398671,345.560619,50.770485,36.12689,84.3752,0.461044,1.47084,Yes,Yes,Yes,Yes,Yes,Yes,0.407957,"[0.5, 0.0, 0.5, 0.0]",cosine
730,7.0,238.0,21.301414641602523,75.0,0.5748077195398671,329.581329,50.359252,34.410681,82.6768,0.554768,1.137434,Yes,Yes,Yes,Yes,Yes,Yes,0.296744,"[0.5, 0.0, 0.0, 0.5]",cosine
730,8.0,238.0,21.301414641602523,75.0,0.5748077195398671,388.869539,51.796078,32.694472,80.9784,0.529508,1.327276,Yes,Yes,Yes,Yes,Yes,Yes,0.434561,"[0.0, 0.5, 0.5, 0.0]",cosine
730,9.0,238.0,21.301414641602523,75.0,0.5748077195398671,372.890248,51.431621,30.978263,87.28,0.504247,1.307536,Yes,Yes,Yes,Yes,Yes,Yes,0.408027,"[0.0, 0.5, 0.0, 0.5]",cosine
730,10.0,238.0,21.301414641602523,75.0,0.5748077195398671,356.910958,51.051198,29.262054,85.5816,0.478987,1.181128,Yes,Yes,Yes,Yes,Yes,Yes,0.217639,"[0.0, 0.0, 0.5, 0.5]",cosine
731,1.0,259.0,21.42798515403469,75.0,1.170323157089348,364.043439,51.223064,35.149413,83.2024,1.145439,1.176552,Yes,Yes,Yes,Yes,Yes,Yes,0.405573,"[1.0, 0.0, 0.0, 0.0]",cosine
731,2.0,259.0,21.42798515403469,75.0,1.170323157089348,346.654212,50.79793,33.423006,81.504,1.094008,1.050145,Yes,Yes,Yes,Yes,Yes,Yes,0.559783,"[0.0, 1.0, 0.0, 0.0]",cosine
731,3.0,259.0,21.42798515403469,75.0,1.170323157089348,411.173734,52.280507,31.696599,87.8056,1.042577,1.346654,Yes,Yes,Yes,Yes,Yes,Yes,0.170741,"[0.0, 0.0, 1.0, 0.0]",cosine
731,4.0,259.0,21.42798515403469,75.0,1.170323157089348,393.784506,51.905172,29.970193,86.1072,0.991146,1.220247,Yes,Yes,Yes,Yes,Yes,Yes,0.153101,"[0.0, 0.0, 0.0, 1.0]",cosine
731,5.0,259.0,21.42798515403469,75.0,1.170323157089348,376.395279,51.512883,36.375706,84.4088,0.939714,1.473341,Yes,Yes,Yes,Yes,Yes,Yes,0.813769,"[0.5, 0.5, 0.0, 0.0]",cosine
731,6.0,259.0,21.42798515403469,75.0,1.170323157089348,359.006051,51.102035,34.649299,82.7104,1.13054,1.139934,Yes,Yes,Yes,Yes,Yes,Yes,0.345725,"[0.5, 0.0, 0.5, 0.0]",cosine
731,7.0,259.0,21.42798515403469,75.0,1.170323157089348,423.525574,52.537593,32.922893,81.012,1.079109,1.329777,Yes,Yes,Yes,Yes,Yes,Yes,0.50429,"[0.5, 0.0, 0.0, 0.5]",cosine
731,8.0,259.0,21.42798515403469,75.0,1.170323157089348,406.136346,52.173437,31.196486,87.3136,1.027678,1.310036,Yes,Yes,Yes,Yes,Yes,Yes,0.438447,"[0.0, 0.5, 0.5, 0.0]",cosine
731,9.0,259.0,21.42798515403469,75.0,1.170323157089348,388.747118,51.793344,29.470079,85.6152,0.976247,1.183629,Yes,Yes,Yes,Yes,Yes,Yes,0.382643,"[0.0, 0.5, 0.0, 0.5]",cosine
731,10.0,259.0,21.42798515403469,75.0,1.170323157089348,371.357891,51.395853,35.875593,83.9168,0.924816,1.436722,Yes,Yes,Yes,Yes,Yes,Yes,0.232403,"[0.0, 0.0, 0.5, 0.5]",cosine
732,1.0,298.0,7.841512337423882,75.0,8.377588094736959,399.248927,52.024875,12.243556,81.5376,7.83858,1.052646,Yes,Yes,Yes,Yes,Yes,Yes,0.339761,"[1.0, 0.0, 0.0, 0.0]",cosine
732,2.0,298.0,7.841512337423882,75.0,8.377588094736959,473.483744,53.506101,11.611782,87.8392,7.470418,1.349155,Yes,Yes,Yes,Yes,Yes,Yes,0.480809,"[0.0, 1.0, 0.0, 0.0]",cosine
732,3.0,298.0,7.841512337423882,75.0,8.377588094736959,453.476062,53.131087,10.980008,86.1408,7.102255,1.222748,Yes,Yes,Yes,Yes,Yes,Yes,0.148544,"[0.0, 0.0, 1.0, 0.0]",cosine
732,4.0,298.0,7.841512337423882,75.0,8.377588094736959,433.468379,52.739148,13.324088,84.4424,6.734093,1.475841,Yes,Yes,Yes,Yes,Yes,Yes,0.196178,"[0.0, 0.0, 0.0, 1.0]",cosine
732,5.0,298.0,7.841512337423882,75.0,8.377588094736959,413.460696,52.328685,12.692315,82.744,8.100091,1.142435,Yes,Yes,Yes,Yes,Yes,Yes,0.71139,"[0.5, 0.5, 0.0, 0.0]",cosine
732,6.0,298.0,7.841512337423882,75.0,8.377588094736959,487.695513,53.762975,12.060541,81.0456,7.731929,1.332278,Yes,Yes,Yes,Yes,Yes,Yes,0.507116,"[0.5, 0.0, 0.5, 0.0]",cosine
732,7.0,298.0,7.841512337423882,75.0,8.377588094736959,467.687831,53.399121,11.428767,87.3472,7.363767,1.312537,Yes,Yes,Yes,Yes,Yes,Yes,0.488213,"[0.5, 0.0, 0.0, 0.5]",cosine
732,8.0,298.0,7.841512337423882,75.0,8.377588094736959,447.680148,53.019357,10.796993,85.6488,6.995604,1.18613,Yes,Yes,Yes,Yes,Yes,Yes,0.366908,"[0.0, 0.5, 0.5, 0.0]",cosine
732,9.0,298.0,7.841512337423882,75.0,8.377588094736959,427.672465,52.622226,13.141073,83.9504,6.627442,1.439223,Yes,Yes,Yes,Yes,Yes,Yes,0.625607,"[0.0, 0.5, 0.0, 0.5]",cosine
732,10.0,298.0,7.841512337423882,75.0,8.377588094736959,407.664782,52.206064,12.5093,82.252,7.99344,1.105816,Yes,Yes,Yes,Yes,Yes,Yes,0.100796,"[0.0, 0.0, 0.5, 0.5]",cosine
733,1.0,377.0,19.314803927000582,75.0,0.5775270590821096,599.505353,55.555861,28.632321,87.8728,0.515491,1.351657,Yes,Yes,Yes,Yes,Yes,Yes,0.5902,"[1.0, 0.0, 0.0, 0.0]",cosine
733,2.0,377.0,19.314803927000582,75.0,0.5775270590821096,574.19362,55.181167,27.076169,86.1744,0.490111,1.22525,Yes,Yes,Yes,Yes,Yes,Yes,0.401835,"[0.0, 1.0, 0.0, 0.0]",cosine
733,3.0,377.0,19.314803927000582,75.0,0.5775270590821096,548.881887,54.789578,32.849985,84.476,0.464731,1.478343,Yes,Yes,Yes,Yes,Yes,Yes,0.126347,"[0.0, 0.0, 1.0, 0.0]",cosine
733,4.0,377.0,19.314803927000582,75.0,0.5775270590821096,523.570154,54.379498,31.293833,82.7776,0.558899,1.144936,Yes,Yes,Yes,Yes,Yes,Yes,0.032255,"[0.0, 0.0, 0.0, 1.0]",cosine
733,5.0,377.0,19.314803927000582,75.0,0.5775270590821096,617.484671,55.812524,29.737681,81.0792,0.533519,1.334779,Yes,Yes,Yes,Yes,Yes,Yes,0.832634,"[0.5, 0.5, 0.0, 0.0]",cosine
733,6.0,377.0,19.314803927000582,75.0,0.5775270590821096,592.172938,55.448971,28.181528,87.3808,0.508139,1.315038,Yes,Yes,Yes,Yes,Yes,Yes,0.520309,"[0.5, 0.0, 0.5, 0.0]",cosine
733,7.0,377.0,19.314803927000582,75.0,0.5775270590821096,566.861206,55.069535,26.625376,85.6824,0.482759,1.188631,Yes,Yes,Yes,Yes,Yes,Yes,0.472138,"[0.5, 0.0, 0.0, 0.5]",cosine
733,8.0,377.0,19.314803927000582,75.0,0.5775270590821096,541.549473,54.672763,32.399192,83.984,0.457379,1.441724,Yes,Yes,Yes,Yes,Yes,Yes,0.563716,"[0.0, 0.5, 0.5, 0.0]",cosine
733,9.0,377.0,19.314803927000582,75.0,0.5775270590821096,516.23774,54.256995,30.84304,82.2856,0.551547,1.108317,Yes,Yes,Yes,Yes,Yes,Yes,0.453853,"[0.0, 0.5, 0.0, 0.5]",cosine
733,10.0,377.0,19.314803927000582,75.0,0.5775270590821096,610.152257,55.708764,29.286888,80.5872,0.526167,1.29816,Yes,Yes,Yes,Yes,Yes,Yes,0.11556,"[0.0, 0.0, 0.5, 0.5]",cosine
734,1.0,239.0,7.546991190192559,75.0,1.2463192807590813,364.328792,51.22987,10.591666,86.208,1.058757,1.22775,Yes,Yes,Yes,Yes,Yes,Yes,0.524388,"[1.0, 0.0, 0.0, 0.0]",cosine
734,2.0,239.0,7.546991190192559,75.0,1.2463192807590813,348.282362,50.83863,12.847704,84.5096,1.003986,1.480843,Yes,Yes,Yes,Yes,Yes,Yes,0.702361,"[0.0, 1.0, 0.0, 0.0]",cosine
734,3.0,239.0,7.546991190192559,75.0,1.2463192807590813,332.235931,50.428932,12.239659,82.8112,1.207204,1.147436,Yes,Yes,Yes,Yes,Yes,Yes,0.104149,"[0.0, 0.0, 1.0, 0.0]",cosine
734,4.0,239.0,7.546991190192559,75.0,1.2463192807590813,391.773251,51.860696,11.631615,81.1128,1.152433,1.337279,Yes,Yes,Yes,Yes,Yes,Yes,0.075331,"[0.0, 0.0, 0.0, 1.0]",cosine
734,5.0,239.0,7.546991190192559,75.0,1.2463192807590813,375.726821,51.497444,11.02357,87.4144,1.097662,1.317539,Yes,Yes,Yes,Yes,Yes,Yes,0.730255,"[0.5, 0.5, 0.0, 0.0]",cosine
734,6.0,239.0,7.546991190192559,75.0,1.2463192807590813,359.680391,51.118335,10.415525,85.716,1.042891,1.191132,Yes,Yes,Yes,Yes,Yes,Yes,0.458077,"[0.5, 0.0, 0.5, 0.0]",cosine
734,7.0,239.0,7.546991190192559,75.0,1.2463192807590813,343.633961,50.721922,12.671563,84.0176,0.98812,1.444225,Yes,Yes,Yes,Yes,Yes,Yes,0.456062,"[0.5, 0.0, 0.0, 0.5]",cosine
734,8.0,239.0,7.546991190192559,75.0,1.2463192807590813,327.587531,50.306547,12.063518,82.3192,1.191337,1.110818,Yes,Yes,Yes,Yes,Yes,Yes,0.492177,"[0.0, 0.5, 0.5, 0.0]",cosine
734,9.0,239.0,7.546991190192559,75.0,1.2463192807590813,387.124851,51.757021,11.455473,80.6208,1.136567,1.30066,Yes,Yes,Yes,Yes,Yes,Yes,0.428469,"[0.0, 0.5, 0.0, 0.5]",cosine
734,10.0,239.0,7.546991190192559,75.0,1.2463192807590813,371.078421,51.389314,10.847429,86.9224,1.081796,1.28092,Yes,Yes,Yes,Yes,Yes,Yes,0.205749,"[0.0, 0.0, 0.5, 0.5]",cosine
735,1.0,380.0,22.727349015477788,75.0,4.498711460564377,554.259118,54.874257,38.72638,84.5432,3.627899,1.483344,Yes,Yes,Yes,Yes,Yes,Yes,0.458577,"[1.0, 0.0, 0.0, 0.0]",cosine
